Código;Artículo;Descripción;Descripción
1,102E+11;27-2003;BLANCO;100
1,102E+11;27-2004;BLANCO;85
1,102E+11;27-2004;ROSA;85
1,102E+11;27-2004;BLANCO;90
1,102E+11;27-2004;ROSA;90
1,102E+11;27-2004;BLANCO;95
1,102E+11;27-2004;ROSA;95
1,102E+11;27-2004;BLANCO;100
1,102E+11;27-2004;ROSA;100
1,10201E+11;27-2005;AZUL NOCHE/ROSA;85
1,10201E+11;27-2005;ROSA/BLANCO;85
1,10201E+11;27-2005;NEGRO/BLANCO;85
1,10201E+11;27-2005;AZUL NOCHE/ROSA;90
1,10201E+11;27-2005;ROSA/BLANCO;90
1,10201E+11;27-2005;NEGRO/BLANCO;90
1,10201E+11;27-2005;AZUL NOCHE/ROSA;95
1,10201E+11;27-2005;ROSA/BLANCO;95
1,10201E+11;27-2005;NEGRO/BLANCO;95
1,10201E+11;27-2005;AZUL NOCHE/ROSA;100
1,10201E+11;27-2005;ROSA/BLANCO;100
1,10201E+11;27-2005;NEGRO/BLANCO;100
1,10201E+11;27-2009;FUCSIA;85
1,10201E+11;27-2009;AQUA;85
1,10201E+11;27-2009;FUCSIA;90
1,10201E+11;27-2009;AQUA;90
1,10201E+11;27-2009;FUCSIA;95
1,10201E+11;27-2009;AQUA;95
1,10201E+11;27-2009;FUCSIA;100
1,10201E+11;27-2009;AQUA;100
1,10201E+11;27-2010;VERDE MILITAR;85
1,10201E+11;27-2010;AZUL NOCHE;85
1,10201E+11;27-2010;ROSA VINTAGE;85
1,10201E+11;27-2010;VERDE MILITAR;90
1,10201E+11;27-2010;AZUL NOCHE;90
1,10201E+11;27-2010;ROSA VINTAGE;90
1,10201E+11;27-2010;VERDE MILITAR;95
1,10201E+11;27-2010;AZUL NOCHE;95
1,10201E+11;27-2010;ROSA VINTAGE;95
1,10201E+11;27-2010;VERDE MILITAR;100
1,10201E+11;27-2010;AZUL NOCHE;100
1,10201E+11;27-2010;ROSA VINTAGE;100
1,10201E+11;27-2011;BLANCO;85
1,10201E+11;27-2011;BLANCO;90
1,10201E+11;27-2011;LIMA;90
1,10201E+11;27-2011;BLANCO;95
1,10201E+11;27-2011;LIMA;95
1,10201E+11;27-2011;NEGRO;100
1,10201E+11;27-2011;BLANCO;100
1,10201E+11;27-2011;LIMA;100
1,10201E+11;27-2012;NEGRO;85
1,10201E+11;27-2012;BLANCO;85
1,10201E+11;27-2012;LIMA;85
1,10201E+11;27-2012;NEGRO;90
1,10201E+11;27-2012;BLANCO;90
1,10201E+11;27-2012;LIMA;90
1,10201E+11;27-2012;NEGRO;95
1,10201E+11;27-2012;BLANCO;95
1,10201E+11;27-2012;LIMA;95
1,10201E+11;27-2012;BLANCO;100
1,10201E+11;27-2012;FUCSIA;100
1,10201E+11;27-2012;LIMA;100
1,10201E+11;27-2013;BLANCO;85
1,10201E+11;27-2013;FUCSIA;85
1,10201E+11;27-2013;LIMA;85
1,10201E+11;27-2013;NEGRO;90
1,10201E+11;27-2013;BLANCO;90
1,10201E+11;27-2013;FUCSIA;90
1,10201E+11;27-2013;LIMA;90
1,10201E+11;27-2013;NEGRO;95
1,10201E+11;27-2013;BLANCO;95
1,10201E+11;27-2013;FUCSIA;95
1,10201E+11;27-2013;LIMA;95
1,10201E+11;27-2013;NEGRO;100
1,10201E+11;27-2013;BLANCO;100
1,10201E+11;27-2013;FUCSIA;100
1,10201E+11;27-2013;LIMA;100
1,10201E+11;27-2014;NEGRO;85
1,10201E+11;27-2014;NEGRO;90
1,10201E+11;27-2014;BLANCO;90
1,10201E+11;27-2014;NEGRO;95
1,10201E+11;27-2014;BLANCO;95
1,10201E+11;27-2014;NEGRO;100
1,10201E+11;27-2014;BLANCO;100
1,1029E+12;38-11;FRANCIA;M
1,1029E+12;38-11;FRANCIA;L
1,1029E+12;38-11;FRANCIA;XL
1,10291E+12;38-11;FRANCIA;XXL
1,10291E+12;38-11;FRANCIA;3XL
1,103E+11;27-3000;NEGRO;85
1,103E+11;27-3000;BLANCO;85
1,103E+11;27-3000;GRIS MELANGE;85
1,103E+11;27-3000;NEGRO;90
1,103E+11;27-3000;BLANCO;90
1,103E+11;27-3000;GRIS MELANGE;90
1,103E+11;27-3000;NEGRO;95
1,103E+11;27-3000;BLANCO;95
1,103E+11;27-3000;GRIS MELANGE;95
1,103E+11;27-3000;NEGRO;100
1,103E+11;27-3000;BLANCO;100
1,103E+11;27-3000;GRIS MELANGE;100
1,103E+11;27-3001;NEGRO;85
1,103E+11;27-3001;BLANCO;85
1,103E+11;27-3001;MARFIL;85
1,103E+11;27-3001;NEGRO;90
1,103E+11;27-3001;BLANCO;90
1,103E+11;27-3001;MARFIL;90
1,103E+11;27-3001;NEGRO;95
1,103E+11;27-3001;BLANCO;95
1,103E+11;27-3001;MARFIL;95
1,103E+11;27-3001;NEGRO;100
1,103E+11;27-3001;BLANCO;100
1,103E+11;27-3001;MARFIL;100
1,103E+11;27-3002;GRIS/NEGRO;85
1,103E+11;27-3002;MARFIL/GRIS;85
1,103E+11;27-3002;GRIS/BLANCO;85
1,103E+11;27-3002;SURTIDO;90
1,103E+11;27-3002;GRIS/NEGRO;90
1,103E+11;27-3002;MARFIL/GRIS;90
1,103E+11;27-3002;GRIS/BLANCO;90
1,103E+11;27-3002;SURTIDO;95
1,103E+11;27-3002;GRIS/NEGRO;95
1,103E+11;27-3002;MARFIL/GRIS;95
1,103E+11;27-3002;GRIS/BLANCO;95
1,103E+11;27-3002;SURTIDO;100
1,103E+11;27-3002;GRIS/NEGRO;100
1,103E+11;27-3002;MARFIL/GRIS;100
1,103E+11;27-3002;GRIS/BLANCO;100
1,103E+11;27-3003;GRIS/NEGRO;85
1,103E+11;27-3003;GRIS/BLANCO;85
1,103E+11;27-3003;GRIS/NEGRO;90
1,103E+11;27-3003;GRIS/BLANCO;90
1,103E+11;27-3003;GRIS/NEGRO;95
1,103E+11;27-3003;GRIS/BLANCO;95
1,103E+11;27-3003;GRIS/NEGRO;100
1,103E+11;27-3003;GRIS/BLANCO;100
1,103E+11;27-3004;GRIS/NEGRO;85
1,103E+11;27-3004;GRIS/BLANCO;85
1,103E+11;27-3004;GRIS/NEGRO;90
1,103E+11;27-3004;GRIS/BLANCO;90
1,103E+11;27-3004;GRIS/NEGRO;95
1,103E+11;27-3004;GRIS/BLANCO;95
1,103E+11;27-3004;GRIS/NEGRO;100
1,103E+11;27-3004;GRIS/BLANCO;100
1,10301E+11;27-3005;NEGRO;85
1,10301E+11;27-3005;BLANCO;85
1,10301E+11;27-3005;GRIS MELANGE;85
1,10301E+11;27-3005;NEGRO;90
1,10301E+11;27-3005;BLANCO;90
1,10301E+11;27-3005;GRIS MELANGE;90
1,10301E+11;27-3005;NEGRO;95
1,10301E+11;27-3005;BLANCO;95
1,10301E+11;27-3005;GRIS MELANGE;95
1,10301E+11;27-3005;NEGRO;100
1,10301E+11;27-3005;BLANCO;100
1,10301E+11;27-3005;GRIS MELANGE;100
1,10301E+11;27-3006;NEGRO;85
1,10301E+11;27-3006;BLANCO;85
1,10301E+11;27-3006;AZUL NOCHE;85
1,10301E+11;27-3006;ROSA VINTAGE;85
1,10301E+11;27-3006;UVA;85
1,10301E+11;27-3006;NEGRO;90
1,10301E+11;27-3006;BLANCO;90
1,10301E+11;27-3006;AZUL NOCHE;90
1,10301E+11;27-3006;ROSA VINTAGE;90
1,10301E+11;27-3006;UVA;90
1,10301E+11;27-3006;NEGRO;95
1,10301E+11;27-3006;BLANCO;95
1,10301E+11;27-3006;AZUL NOCHE;95
1,10301E+11;27-3006;ROSA VINTAGE;95
1,10301E+11;27-3006;UVA;95
1,10301E+11;27-3006;NEGRO;100
1,10301E+11;27-3006;BLANCO;100
1,10301E+11;27-3006;AZUL NOCHE;100
1,10301E+11;27-3006;ROSA VINTAGE;100
1,10301E+11;27-3006;UVA;100
1,10301E+11;27-3007;AZUL NOCHE;85
1,10301E+11;27-3007;AZUL NOCHE;90
1,10301E+11;27-3007;AZUL NOCHE;95
1,10301E+11;27-3007;AZUL NOCHE;100
1,10301E+11;27-3008;NEGRO;85
1,10301E+11;27-3008;BLANCO;85
1,10301E+11;27-3008;GRIS MELANGE;85
1,10301E+11;27-3008;ROSA VINTAGE;85
1,10301E+11;27-3008;NUDE;85
1,10301E+11;27-3008;UVA;85
1,10301E+11;27-3008;LIMA;85
1,10301E+11;27-3008;NEGRO;90
1,10301E+11;27-3008;BLANCO;90
1,10301E+11;27-3008;GRIS MELANGE;90
1,10301E+11;27-3008;ROSA VINTAGE;90
1,10301E+11;27-3008;NUDE;90
1,10301E+11;27-3008;UVA;90
1,10301E+11;27-3008;LIMA;90
1,10301E+11;27-3008;NEGRO;95
1,10301E+11;27-3008;BLANCO;95
1,10301E+11;27-3008;GRIS MELANGE;95
1,10301E+11;27-3008;ROSA VINTAGE;95
1,10301E+11;27-3008;NUDE;95
1,10301E+11;27-3008;UVA;95
1,10301E+11;27-3008;LIMA;95
1,10301E+11;27-3008;NEGRO;100
1,10301E+11;27-3008;BLANCO;100
1,10301E+11;27-3008;GRIS MELANGE;100
1,10301E+11;27-3008;ROSA VINTAGE;100
1,10301E+11;27-3008;NUDE;100
1,10301E+11;27-3008;UVA;100
1,10301E+11;27-3008;LIMA;100
1,10301E+11;27-3009;NEGRO;85
1,10301E+11;27-3009;BLANCO;85
1,10301E+11;27-3009;GRIS MELANGE;85
1,10301E+11;27-3009;ROSA VINTAGE;85
1,10301E+11;27-3009;NUDE;85
1,10301E+11;27-3009;UVA;85
1,10301E+11;27-3009;NEGRO;90
1,10301E+11;27-3009;BLANCO;90
1,10301E+11;27-3009;GRIS MELANGE;90
1,10301E+11;27-3009;ROSA VINTAGE;90
1,10301E+11;27-3009;NUDE;90
1,10301E+11;27-3009;UVA;90
1,10301E+11;27-3009;LIMA;90
1,10301E+11;27-3009;NEGRO;95
1,10301E+11;27-3009;BLANCO;95
1,10301E+11;27-3009;GRIS MELANGE;95
1,10301E+11;27-3009;ROSA VINTAGE;95
1,10301E+11;27-3009;NUDE;95
1,10301E+11;27-3009;UVA;95
1,10301E+11;27-3009;LIMA;95
1,10301E+11;27-3009;NEGRO;100
1,10301E+11;27-3009;BLANCO;100
1,10301E+11;27-3009;GRIS MELANGE;100
1,10301E+11;27-3009;ROSA VINTAGE;100
1,10301E+11;27-3009;NUDE;100
1,10301E+11;27-3009;UVA;100
1,10301E+11;27-3009;LIMA;100
1,10301E+12;38-11;NEGRO;S
1,10301E+11;27-3010;NEGRO;85
1,10301E+11;27-3010;BLANCO;85
1,10301E+11;27-3010;GRIS MELANGE;85
1,10301E+11;27-3010;ROSA VINTAGE;85
1,10301E+11;27-3010;NUDE;85
1,10301E+11;27-3010;UVA;85
1,10301E+11;27-3010;LIMA;85
1,10301E+11;27-3010;NEGRO;90
1,10301E+11;27-3010;BLANCO;90
1,10301E+11;27-3010;GRIS MELANGE;90
1,10301E+11;27-3010;ROSA VINTAGE;90
1,10301E+11;27-3010;NUDE;90
1,10301E+11;27-3010;UVA;90
1,10301E+11;27-3010;LIMA;90
1,10301E+11;27-3010;NEGRO;95
1,10301E+11;27-3010;BLANCO;95
1,10301E+11;27-3010;GRIS MELANGE;95
1,10301E+11;27-3010;ROSA VINTAGE;95
1,10301E+11;27-3010;NUDE;95
1,10301E+11;27-3010;UVA;95
1,10301E+11;27-3010;LIMA;95
1,10301E+11;27-3010;NEGRO;100
1,10301E+11;27-3010;BLANCO;100
1,10301E+11;27-3010;GRIS MELANGE;100
1,10301E+11;27-3010;ROSA VINTAGE;100
1,10301E+11;27-3010;NUDE;100
1,10301E+11;27-3010;UVA;100
1,10301E+11;27-3010;LIMA;100
1,10301E+11;27-3011;BLANCO;85
1,10301E+11;27-3011;ROSA VIEJO;85
1,10301E+11;27-3011;UVA;85
1,10301E+11;27-3011;BLANCO;90
1,10301E+11;27-3011;ROSA VINTAGE;90
1,10301E+11;27-3011;UVA;90
1,10301E+11;27-3011;BLANCO;95
1,10301E+11;27-3011;ROSA VINTAGE;95
1,10301E+11;27-3011;UVA;95
1,10301E+11;27-3011;BLANCO;100
1,10301E+11;27-3011;ROSA VINTAGE;100
1,10301E+11;27-3011;UVA;100
1,10301E+11;27-3013;NEGRO;85
1,10301E+11;27-3013;BLANCO;85
1,10301E+11;27-3013;GRIS MELANGE;85
1,10301E+11;27-3013;AZUL NOCHE;85
1,10301E+11;27-3013;ROSA VINTAGE;85
1,10301E+11;27-3013;UVA;85
1,10301E+11;27-3013;LIMA;85
1,10301E+11;27-3013;NEGRO;90
1,10301E+11;27-3013;BLANCO;90
1,10301E+11;27-3013;GRIS MELANGE;90
1,10301E+11;27-3013;AZUL NOCHE;90
1,10301E+11;27-3013;ROSA VINTAGE;90
1,10301E+11;27-3013;UVA;90
1,10301E+11;27-3013;LIMA;90
1,10301E+11;27-3013;NEGRO;95
1,10301E+11;27-3013;BLANCO;95
1,10301E+11;27-3013;GRIS MELANGE;95
1,10301E+11;27-3013;AZUL NOCHE;95
1,10301E+11;27-3013;ROSA VINTAGE;95
1,10301E+11;27-3013;UVA;95
1,10301E+11;27-3013;LIMA;95
1,10301E+11;27-3013;NEGRO;100
1,10301E+11;27-3013;BLANCO;100
1,10301E+11;27-3013;GRIS MELANGE;100
1,10301E+11;27-3013;AZUL NOCHE;100
1,10301E+11;27-3013;ROSA VINTAGE;100
1,10301E+11;27-3013;UVA;100
1,10301E+11;27-3013;LIMA;100
11030140101;27-3014;NEGRO;1
11030140102;27-3014;BLANCO;1
11030140161;27-3014;GRIS MELANGE;1
11030140163;27-3014;ROSA VINTAGE;1
11030140171;27-3014;UVA;1
11030140184;27-3014;LIMA;1
11030140201;27-3014;NEGRO;2
11030140202;27-3014;BLANCO;2
11030140284;27-3014;LIMA;2
11030140301;27-3014;NEGRO;3
11030140371;27-3014;UVA;3
1,10302E+12;38-11;NEGRO;M
1,10303E+12;38-11;NEGRO;L
1,10304E+12;38-11;NEGRO;XL
1,10305E+12;38-11;NEGRO;XXL
1,104E+11;27-4000;SURTIDO;85
1,104E+11;27-4000;GRIS/NEGRO;85
1,104E+11;27-4000;MARFIL/GRIS;85
1,104E+11;27-4000;GRIS/BLANCO;85
1,104E+11;27-4000;SURTIDO;90
1,104E+11;27-4000;GRIS/NEGRO;90
1,104E+11;27-4000;MARFIL/GRIS;90
1,104E+11;27-4000;GRIS/BLANCO;90
1,104E+11;27-4000;SURTIDO;95
1,104E+11;27-4000;GRIS/NEGRO;95
1,104E+11;27-4000;MARFIL/GRIS;95
1,104E+11;27-4000;GRIS/BLANCO;95
1,104E+11;27-4000;SURTIDO;100
1,104E+11;27-4000;GRIS/NEGRO;100
1,104E+11;27-4000;MARFIL/GRIS;100
1,104E+11;27-4000;GRIS/BLANCO;100
1,104E+11;27-4002;ANIMAL PRINT ROSA;85
1,104E+11;27-4002;ANIMAL PRINT VERDE;85
1,104E+11;27-4002;PRINT MUSTARD;85
1,104E+11;27-4002;ANIMAL PRINT ROSA;90
1,104E+11;27-4002;ANIMAL PRINT VERDE;90
1,104E+11;27-4002;PRINT MUSTARD;90
1,104E+11;27-4002;ANIMAL PRINT ROSA;95
1,104E+11;27-4002;ANIMAL PRINT VERDE;95
1,104E+11;27-4002;PRINT MUSTARD;95
1,104E+11;27-4002;ANIMAL PRINT ROSA;100
1,104E+11;27-4002;ANIMAL PRINT VERDE;100
1,104E+11;27-4002;PRINT MUSTARD;100
1,104E+11;27-4003;SURTIDO;85
1,104E+11;27-4004;ROJO;85
1,104E+11;27-4004;AZUL NOCHE;85
1,104E+11;27-4004;ROJO;90
1,104E+11;27-4004;AZUL NOCHE;90
1,104E+11;27-4004;ROJO;95
1,104E+11;27-4004;AZUL NOCHE;95
1,104E+11;27-4004;ROJO;100
1,104E+11;27-4004;AZUL NOCHE;100
1,105E+11;27-5000;NEGRO;85
1,105E+11;27-5000;BLANCO;85
1,105E+11;27-5000;MARFIL;85
1,105E+11;27-5000;AZUL FRANCIA;85
1,105E+11;27-5000;BORDO;85
1,105E+11;27-5000;NEGRO;90
1,105E+11;27-5000;BLANCO;90
1,105E+11;27-5000;MARFIL;90
1,105E+11;27-5000;AZUL FRANCIA;90
1,105E+11;27-5000;BORDO;90
1,105E+11;27-5000;NEGRO;95
1,105E+11;27-5000;BLANCO;95
1,105E+11;27-5000;MARFIL;95
1,105E+11;27-5000;AZUL FRANCIA;95
1,105E+11;27-5000;BORDO;95
1,105E+11;27-5000;NEGRO;100
1,105E+11;27-5000;BLANCO;100
1,105E+11;27-5000;MARFIL;100
1,105E+11;27-5000;AZUL FRANCIA;100
1,105E+11;27-5000;BORDO;100
1,105E+11;27-5001;NEGRO;85
1,105E+11;27-5001;BLANCO;85
1,105E+11;27-5001;MARFIL;85
1,105E+11;27-5001;AZUL FRANCIA;85
1,105E+11;27-5001;BORDO;85
1,105E+11;27-5001;NEGRO;90
1,105E+11;27-5001;BLANCO;90
1,105E+11;27-5001;MARFIL;90
1,105E+11;27-5001;AZUL FRANCIA;90
1,105E+11;27-5001;BORDO;90
1,105E+11;27-5001;NEGRO;95
1,105E+11;27-5001;BLANCO;95
1,105E+11;27-5001;MARFIL;95
1,105E+11;27-5001;AZUL FRANCIA;95
1,105E+11;27-5001;BORDO;95
1,105E+11;27-5001;NEGRO;100
1,105E+11;27-5001;BLANCO;100
1,105E+11;27-5001;MARFIL;100
1,105E+11;27-5001;AZUL FRANCIA;100
1,105E+11;27-5001;BORDO;100
1,105E+11;27-5002;NEGRO;85
1,105E+11;27-5002;BLANCO;85
1,105E+11;27-5002;NEGRO;90
1,105E+11;27-5002;BLANCO;90
1,105E+11;27-5002;NEGRO;95
1,105E+11;27-5002;BLANCO;95
1,105E+11;27-5002;NEGRO;100
1,105E+11;27-5002;BLANCO;100
1,105E+11;27-5003;NEGRO;85
1,105E+11;27-5003;BLANCO;85
1,105E+11;27-5003;NEGRO;90
1,105E+11;27-5003;BLANCO;90
1,105E+11;27-5003;NEGRO;95
1,105E+11;27-5003;BLANCO;95
1,105E+11;27-5003;NEGRO;100
1,105E+11;27-5003;BLANCO;100
1,106E+11;27-6000;NEGRO;85
1,106E+11;27-6000;BLANCO;85
1,106E+11;27-6000;ROJO;85
1,106E+11;27-6000;UVA;85
1,106E+11;27-6000;NEGRO;90
1,106E+11;27-6000;BLANCO;90
1,106E+11;27-6000;ROJO;90
1,106E+11;27-6000;UVA;90
1,106E+11;27-6000;NEGRO;95
1,106E+11;27-6000;BLANCO;95
1,106E+11;27-6000;ROJO;95
1,106E+11;27-6000;UVA;95
1,106E+11;27-6000;NEGRO;100
1,106E+11;27-6000;BLANCO;100
1,106E+11;27-6000;ROJO;100
1,106E+11;27-6000;UVA;100
1,106E+11;27-6001;AZUL NOCHE;85
1,106E+11;27-6001;BLANCO/ROSA;85
1,106E+11;27-6001;ROSA/BLANCO;85
1,106E+11;27-6001;UVA;85
1,106E+11;27-6001;GRIS/NEGRO;90
1,106E+11;27-6001;MARFIL/GRIS;90
1,106E+11;27-6001;BLANCO/GRIS;90
1,106E+11;27-6001;AZUL NOCHE/ROSA;90
1,106E+11;27-6001;BLANCO/ROSA;90
1,106E+11;27-6001;ROSA/BLANCO;90
1,106E+11;27-6001;UVA;90
1,106E+11;27-6001;GRIS/NEGRO;95
1,106E+11;27-6001;MARFIL/GRIS;95
1,106E+11;27-6001;BLANCO/GRIS;95
1,106E+11;27-6001;AZUL NOCHE/ROSA;95
1,106E+11;27-6001;BLANCO/ROSA;95
1,106E+11;27-6001;ROSA/BLANCO;95
1,106E+11;27-6001;UVA;95
1,106E+11;27-6001;GRIS/NEGRO;100
1,106E+11;27-6001;MARFIL/GRIS;100
1,106E+11;27-6001;BLANCO/GRIS;100
1,106E+11;27-6001;AZUL NOCHE/ROSA;100
1,106E+11;27-6001;BLANCO/ROSA;100
1,106E+11;27-6001;ROSA/BLANCO;100
1,106E+11;27-6001;UVA;100
1,106E+11;27-6002;NEGRO;90
1,106E+11;27-6002;BLANCO;90
1,106E+11;27-6002;MARFIL;90
1,106E+11;27-6002;GRIS MELANGE;90
1,106E+11;27-6002;ROSA;90
1,106E+11;27-6002;NEGRO;95
1,106E+11;27-6002;BLANCO;95
1,106E+11;27-6002;MARFIL;95
1,106E+11;27-6002;GRIS MELANGE;95
1,106E+11;27-6002;ROSA;95
1,106E+11;27-6002;NEGRO;100
1,106E+11;27-6002;BLANCO;100
1,106E+11;27-6002;MARFIL;100
1,106E+11;27-6002;GRIS MELANGE;100
1,106E+11;27-6002;ROSA;100
1,106E+11;27-6003;NEGRO;90
1,106E+11;27-6003;BLANCO;90
1,106E+11;27-6003;GRIS MELANGE;90
1,106E+11;27-6003;UVA;90
1,106E+11;27-6003;NEGRO;95
1,106E+11;27-6003;BLANCO;95
1,106E+11;27-6003;GRIS MELANGE;95
1,106E+11;27-6003;UVA;95
1,106E+11;27-6003;NEGRO;100
1,106E+11;27-6003;BLANCO;100
1,106E+11;27-6003;GRIS MELANGE;100
1,106E+11;27-6003;UVA;100
1,106E+11;27-6004;NEGRO;85
1,106E+11;27-6004;BLANCO;85
1,106E+11;27-6004;AZUL NOCHE;85
1,106E+11;27-6004;ROSA VINTAGE;85
1,106E+11;27-6004;NEGRO;90
1,106E+11;27-6004;BLANCO;90
1,106E+11;27-6004;AZUL NOCHE;90
1,106E+11;27-6004;ROSA VINTAGE;90
1,106E+11;27-6004;NEGRO;95
1,106E+11;27-6004;BLANCO;95
1,106E+11;27-6004;AZUL NOCHE;95
1,106E+11;27-6004;ROSA VINTAGE;95
1,106E+11;27-6004;NEGRO;100
1,106E+11;27-6004;BLANCO;100
1,106E+11;27-6004;AZUL NOCHE;100
1,106E+11;27-6004;ROSA VINTAGE;100
11060050101;27-6005;NEGRO;1
11060050161;27-6005;GRIS MELANGE;1
11060050163;27-6005;ROSA VINTAGE;1
11060050172;27-6005;FUCSIA;1
11060050201;27-6005;NEGRO;2
11060050261;27-6005;GRIS MELANGE;2
11060050263;27-6005;ROSA VINTAGE;2
11060050301;27-6005;NEGRO;3
11060050361;27-6005;GRIS MELANGE;3
11060050363;27-6005;ROSA VINTAGE;3
11060060101;27-6006;NEGRO;1
11060060161;27-6006;GRIS MELANGE;1
11060060163;27-6006;ROSA VINTAGE;1
11060060172;27-6006;FUCSIA;1
11060060261;27-6006;GRIS MELANGE;2
11060060263;27-6006;ROSA VINTAGE;2
11060060272;27-6006;FUCSIA;2
11060060301;27-6006;NEGRO;3
11060060361;27-6006;GRIS MELANGE;3
11060060363;27-6006;ROSA VINTAGE;3
11060060372;27-6006;FUCSIA;3
11060070101;27-6007;NEGRO;1
11060070161;27-6007;GRIS MELANGE;1
11060070163;27-6007;ROSA VINTAGE;1
11060070172;27-6007;FUCSIA;1
11060070261;27-6007;GRIS MELANGE;2
11060070263;27-6007;ROSA VINTAGE;2
11060070272;27-6007;FUCSIA;2
11060070361;27-6007;GRIS MELANGE;3
11060070363;27-6007;ROSA VINTAGE;3
11060070372;27-6007;FUCSIA;3
1,1063E+12;38-11;GRIS TOPO;S
1,1063E+12;38-11;GRIS TOPO;M
1,1063E+12;38-11;GRIS TOPO;L
1,1063E+12;38-11;GRIS TOPO;XL
1,10631E+12;38-11;GRIS TOPO;XXL
1,10631E+12;38-11;GRIS TOPO;3XL
1,1078E+12;38-11;GRIS MELANGE;S
1,1078E+12;38-11;GRIS MELANGE;M
1,1078E+12;38-11;GRIS MELANGE;L
1,1078E+12;38-11;GRIS MELANGE;XL
1,10781E+12;38-11;GRIS MELANGE;XXL
1,13001E+12;38-1130;ROSA;10
1,13001E+12;38-1130;ROSA;12
1,13001E+12;38-1130;ROSA;14
1,13001E+12;38-1130;ROSA;16
1,13001E+12;38-1130;ROSA;4
1,13001E+12;38-1130;ROSA;6
1,13001E+12;38-1130;ROSA;8
1,13001E+12;38-1130;BLANCO;10
1,13001E+12;38-1130;BLANCO;12
1,13001E+12;38-1130;BLANCO;14
1,13001E+12;38-1130;BLANCO;16
1,13001E+12;38-1130;BLANCO;4
1,13001E+12;38-1130;BLANCO;6
1,13001E+12;38-1130;BLANCO;8
1,13002E+12;38-1130;HUESO;10
1,13002E+12;38-1130;HUESO;12
1,13002E+12;38-1130;HUESO;14
1,13002E+12;38-1130;HUESO;16
1,13002E+12;38-1130;HUESO;4
1,13002E+12;38-1130;HUESO;6
1,13002E+12;38-1130;HUESO;8
1,13008E+12;38-1130;GRIS MELANGE;10
1,13008E+12;38-1130;GRIS MELANGE;12
1,13008E+12;38-1130;GRIS MELANGE;14
1,13008E+12;38-1130;GRIS MELANGE;16
1,13008E+12;38-1130;GRIS MELANGE;4
1,13008E+12;38-1130;GRIS MELANGE;6
1,13008E+12;38-1130;GRIS MELANGE;8
1,19E+13;38-1190;NEGRO PRINT;95
1,19001E+12;38-1190;BLANCO;100
1,19001E+12;38-1190;BLANCO;85
1,19001E+12;38-1190;BLANCO;90
1,19001E+12;38-1190;BLANCO;95
1,19003E+12;38-1190;NEGRO;100
1,19003E+12;38-1190;NEGRO;85
1,19003E+12;38-1190;NEGRO;90
1,19003E+12;38-1190;NEGRO;95
1,19003E+12;38-1190;NEGRO PRINT;100
1,19003E+12;38-1190;NEGRO PRINT;85
1,19003E+12;38-1190;NEGRO PRINT;90
1,19003E+12;38-1190;NEGRO PRINT;95
1,19007E+12;38-1190;VISON;100
1,19007E+12;38-1190;VISON;90
1,19007E+12;38-1190;VISON;95
1,19008E+12;38-1190;GRIS MELANGE;100
1,19008E+12;38-1190;GRIS MELANGE;90
1,19008E+12;38-1190;GRIS MELANGE;95
1,19102E+12;38-1191;ANIMAL PRINT;100
1,19102E+12;38-1191;ANIMAL PRINT;85
1,19102E+12;38-1191;ANIMAL PRINT;90
1,19102E+12;38-1191;ANIMAL PRINT;95
1,20201E+12;38-1202;BLANCO;100
1,20201E+12;38-1202;BLANCO;105
1,20201E+12;38-1202;BLANCO;110
1,20201E+12;38-1202;BLANCO;115
1,20201E+12;38-1202;BLANCO;90
1,20201E+12;38-1202;BLANCO;95
1,20202E+12;38-1202;HUESO;100
1,20202E+12;38-1202;HUESO;105
1,20202E+12;38-1202;HUESO;110
1,20202E+12;38-1202;HUESO;115
1,20202E+12;38-1202;HUESO;90
1,20202E+12;38-1202;HUESO;95
1,20203E+12;38-1202;NEGRO;100
1,20203E+12;38-1202;NEGRO;105
1,20203E+12;38-1202;NEGRO;110
1,20203E+12;38-1202;NEGRO;115
1,20203E+12;38-1202;NEGRO;90
1,20203E+12;38-1202;NEGRO;95
1,29901E+12;38-1299;BLANCO;100
1,29901E+12;38-1299;BLANCO;85
1,29901E+12;38-1299;BLANCO;90
1,29901E+12;38-1299;BLANCO;95
1,29903E+12;38-1299;NEGRO;100
1,29903E+12;38-1299;NEGRO;85
1,29903E+12;38-1299;NEGRO;90
1,29903E+12;38-1299;NEGRO;95
1,29907E+12;38-1299;VISON;100
1,29907E+12;38-1299;VISON;85
1,29907E+12;38-1299;VISON;90
1,29907E+12;38-1299;VISON;95
13000101;18-130;BLANCO;1
13000103;18-130;NEGRO;1
13000105;18-130;MELANGE;1
13000201;18-130;BLANCO;2
13000203;18-130;NEGRO;2
13000205;18-130;MELANGE;2
13000301;18-130;BLANCO;3
13000303;18-130;NEGRO;3
13000305;18-130;MELANGE;3
13000401;18-130;BLANCO;4
13000403;18-130;NEGRO;4
13000405;18-130;MELANGE;4
13300101;18-133;BLANCO;1
13300103;18-133;NEGRO;1
13300167;18-133;VERDE OLIVA;1
13300201;18-133;BLANCO;2
13300203;18-133;NEGRO;2
13300267;18-133;VERDE OLIVA;2
13300301;18-133;BLANCO;3
13300303;18-133;NEGRO;3
13300367;18-133;VERDE OLIVA;3
13300401;18-133;BLANCO;4
13300403;18-133;NEGRO;4
